Timestamp	consent	first_media	first_period	all_media_seen_[newsies_1992]	all_media_seen_[newsies_live]	all_media_seen_[theater]	all_media_seen_[blood_drips]	performance_seen_[no_unaware]	performance_seen_[no_uninterested]	performance_seen_[no_impractical]	performance_seen_[would_love_to_now]	performance_seen_[yes_previews]	performance_seen_[yes_broadway]	performance_seen_[yes_tour]	performance_seen_[yes_local_theater]	performance_seen_[yes_high_school]	movie1992_seen_[yes_1992_theater]	movie1992_seen_[yes_el_capitan]	movie1992_seen_[yes_school]	movie1992_seen_[yes_other]	movie1992_seen_[no_unaware]	movie1992_seen_[no_uninterested]	movie1992_seen_[no_impractical]	movie1992_seen_[would_love_to_now]	newsies_live_seen_[yes_movie_theater]	newsies_live_seen_[yes_school]	newsies_live_seen_[yes_other]	newsies_live_seen_[no_unaware]	newsies_live_seen_[no_uninterested]	newsies_live_seen_[no_impractical]	newsies_live_seen_[would_love_to_now]	engage_oppertunity_[broadway_revival]	engage_oppertunity_[tour]	engage_oppertunity_[local_theater]	engage_oppertunity_[screening_live]	engage_oppertunity_[screening_1992]	engage_oppertunity_[online_1992]	engage_real_life_[broadway_revival]	engage_real_life_[tour]	engage_real_life_[local_theater]	engage_real_life_[screening_live]	engage_real_life_[screening_1992]	engage_real_life_[online_1992]	engage_real_life_[online_live]	actors_live_shows_list	actors_live_shows_bool_[yes_unintentional]	actors_live_shows_bool_[yes_intentional]	actors_live_shows_bool_[no_unaware]	actors_live_shows_bool_[no_uninterested]	actors_live_shows_bool_[no_impractical]	actors_engage_fandom_bool	actors_engage_fandom_list	fanish_content_consumed_[no_uninterested]	fanish_content_consumed_[no_unaware]	fanish_content_consumed_[no_but_might]	fanish_content_consumed_[yes_fan_art]	fanish_content_consumed_[yes_cosplay]	fanish_content_consumed_[yes_fan_fic]	fanish_content_consumed_[yes_meta]	fanish_content_consumed_[yes_videos]	fannish_content_produced_[no_uninterested]	fannish_content_produced_[no_unaware]	fannish_content_produced_[yes_moderator]	fannish_content_produced_[yes_choreography]	fannish_content_produced_[yes_cosplay]	fannish_content_produced_[yes_roleplay]	fannish_content_produced_[yes_fan_art]	fannish_content_produced_[yes_fan_video]	fannish_content_produced_[yes_gifs]	fannish_content_produced_[yes_online_group]	fannish_content_produced_[yes_aca_fan]	fannish_content_produced_[yes_meta]	fannish_content_produced_[yes_fan_fic]	fannish_content_produced_[yes_pod]	fannish_content_produced_[yes_private]	fannish_platforms_[amino]	fannish_platforms_[ao3]	fannish_platforms_[deviant_art]	fannish_platforms_[discord_slack]	fannish_platforms_[dreamwidth]	fannish_platforms_[ff_net]	fannish_platforms_[instagram]	fannish_platforms_[live_journal]	fannish_platforms_[pintrest]	fannish_platforms_[private_message]	fannish_platforms_[tiktok]	fannish_platforms_[tumblr]	fannish_platforms_[twitter]	fannish_platforms_[wattpad]	fannish_platforms_[message_board]	fannish_platforms_[youtube]	period_active_tidy	favorite_character_rank_[jack]	favorite_character_rank_[racetrack]	favorite_character_rank_[david]	favorite_character_rank_[sarah]	favorite_character_rank_[crutchie]	favorite_character_rank_[spot]	favorite_character_rank_[katherine]	favorite_character_rank_[albert]	favorite_character_rank_[specs]	favorite_character_rank_[romeo]	favorite_character_rank_[kid]	favorite_character_rank_[les]	favorite_character_rank_[finch]	favorite_character_rank_[other]	favorite_character_other_name	favorite_characters_desc	favorite_ship_rank_[racetrack_spot]	favorite_ship_rank_[david_jack]	favorite_ship_rank_[jack_katherine]	favorite_ship_rank_[katherine_sarah]	favorite_ship_rank_[crutchie_jack]	favorite_ship_rank_[kid_mush]	favorite_ship_rank_[albert_racetrack]	favorite_ship_rank_[romeo_specs]	favorite_ship_rank_[albert_elmer]	favorite_ship_rank_[albert_finch]	favorite_ship_rank_[crutchie_david]	favorite_ship_rank_[sarah_jack]	favorite_ship_rank_[other]	favorite_ship_desc	favorite_ships_other_name	polyamorous_bool	polyamorous_ships_[david_jack_crutchie]	polyamorous_ships_[david_jack_katherine_sarah_angle]	polyamorous_ships_[david_jack_sarah_angle]	polyamorous_ships_[david_spot_jack]	polyamorous_ships_[finch_albert_crutchie]	polyamorous_ships_[finch_albert_tommy_boy]	polyamorous_ships_[jack_david_katherine]	polyamorous_ships_[jack_mush_sarah]	polyamorous_ships_[racetrack_spot_blink]	polyamorous_ships_[sarah_jack_katherine]	polyamorous_ships_[sarah_smalls_katherine]	polyamorous_ships_[spot_racetrack_albert]	polyamorous_ships_[spot_racetrack_albert_elmer]	polyamorous_ships_[spot_racetrack_romeo]	polyamorous_ships_[swifty_skittery_bumlets]	polyamorous_desc	favorite_trope_[angst]	favorite_trope_[au_band]	favorite_trope_[cannon_era]	favorite_trope_[au_coffee_shop]	favorite_trope_[au_hs_college]	favorite_trope_[david_lawyer]	favorite_trope_[david_journalist]	favorite_trope_[denton_father]	favorite_trope_[enemies_to_lovers]	favorite_trope_[au_fantasy]	favorite_trope_[fake_dating]	favorite_trope_[girlsies]	favorite_trope_[aged_up]	favorite_trope_[hurt_comfort]	favorite_trope_[jack_artist]	favorite_trope_[crutchie_bamf]	favorite_trope_[medda_mom]	favorite_trope_[au_modern]	favorite_trope_[race_dancer]	favorite_trope_[roommates]	favorite_trope_[slowburn]	favorite_trope_[au_soulmate]	favorite_trope_[time_travel]	favorite_trope_[au_wild]	favorite_trope_[found_family]	favorite_trope_desc	favorite_adult_rank_[medda]	favorite_adult_rank_[esther_jacobs]	favorite_adult_rank_[mayer_jacobs]	favorite_adult_rank_[denton]	favorite_adult_rank_[hannah]	favorite_adult_rank_[kloppman]	favorite_adult_rank_[pulitzer]	favorite_adult_rank_[snyder]	favorite_adult_rank_[teddy_rosevelt]	favorite_adult_rank_[other]	favorite_adult_other_name	favorite_adult_desc	queer_characters	queer_characters_list	queer_characters_reason	media_preference	media_preference_desc	strike_research_[no_uninterested]	strike_research_[no_unaware]	strike_research_[yes_expert_oopsie]	strike_research_[yes_in_school]	strike_research_[yes_aca_secondary]	strike_research_[yes_fan]	strike_research_[yes_gen_secondary]	strike_research_[yes_open]	strike_research_[yes_primary]	demography_age	demography_gender	demography_trans	demography_orientation_[ace_aro_demi]	demography_orientation_[bisexual]	demography_orientation_[heterosexual]	demography_orientation_[homosexual]	demography_orientation_[pansexual_omnisexual]	demography_orientation_[queer]	demography_orientation_[questioning]	demography_country_residence	demography_state_residence	demography_education_level	hear_about_survey_[friend]	hear_about_survey_[facebook]	hear_about_survey_[tumblr]	hear_about_survey_[twitter]
2021-05-21	I am over the age of 18 and I consent to participate	The 1992 movie	2020 -	1.0	1.0	0.0	0.0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0		0.0	0.0	0.0	1.0	0.0	No		0	0	0	1	1	1	1	1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2020-2021	1.0	4.0	3.0	5.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	2.0	Denton	Free text responses have been removed to protect participant privacy	7.0	3.0	7.0	7.0	7.0	2.0	7.0	7.0	7.0	7.0	7.0	7.0	1.0	Free text responses have been removed to protect participant privacy	Jack Kelly/Sarah Jacobs; David Jacobs/Spot Conlon	Yes	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		2.0	4.0	5.0	1.0	7.0	3.0	7.0	7.0	7.0	7.0		Free text responses have been removed to protect participant privacy	Yes	Free text responses have been removed to protect participant privacy		The film	Free text responses have been removed to protect participant privacy	0	0	0	0	1	1	1	1	1	18 - 21	Nonbinary	No	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Information in country of residence file	Information in states of residence file	Some college	0.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The musical (Broadway or Tour)	2017 - 2019	1.0	1.0	0.0	1.0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0		0.0	0.0	0.0	1.0	0.0	No		0	0	0	1	1	1	1	1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2018-2020	4.0	3.0	1.0	7.0	7.0	2.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	5.0	Medda	Free text responses have been removed to protect participant privacy	1.0	2.0	7.0	7.0	7.0	5.0	7.0	4.0	7.0	7.0	7.0	3.0	7.0	Free text responses have been removed to protect participant privacy		Yes	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0	7.0	7.0	2.0	4.0	3.0	7.0	7.0	7.0	7.0			Yes	Free text responses have been removed to protect participant privacy	Free text responses have been removed to protect participant privacy	The film	Free text responses have been removed to protect participant privacy	0	0	0	0	1	1	1	0	1	22 - 25	Male	Yes	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Information in country of residence file	Information in states of residence file	Some college	0.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The Newsies Live movie	2017 - 2019	1.0	1.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0		0.0	0.0	0.0	0.0	1.0	Yes	Free text responses have been removed to protect participant privacy	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2018-2021	3.0	7.0	2.0	5.0	4.0	7.0	1.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			7.0	1.0	2.0	3.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	4.0	7.0	Free text responses have been removed to protect participant privacy		Yes	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		2.0	5.0	7.0	1.0	4.0	7.0	7.0	7.0	3.0	7.0			Yes	Free text responses have been removed to protect participant privacy		The stage production	Free text responses have been removed to protect participant privacy	0	0	0	0	0	0	0	1	0	26 - 30	Female	No	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Information in country of residence file	Information in states of residence file	Master’s degree	1.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The 1992 movie soundtrack	1996 - 1999	1.0	1.0	1.0	1.0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0		0.0	0.0	0.0	1.0	0.0	No		0	0	0	1	1	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2011-2021	3.0	7.0	1.0	4.0	5.0	7.0	2.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			7.0	4.0	5.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	Free text responses have been removed to protect participant privacy		Yes	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	3.0	2.0	5.0	7.0	7.0	7.0	7.0	1.0	7.0			Yes	Free text responses have been removed to protect participant privacy		I enjoy them both equally	Free text responses have been removed to protect participant privacy	0	0	0	0	1	1	1	1	1	26 - 30	Female	No	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Information in country of residence file		Master’s degree	0.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The original Broadway cast soundtrack	2017 - 2019	1.0	1.0	0.0	1.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0		0.0	0.0	0.0	0.0	1.0	No	Free text responses have been removed to protect participant privacy	0	0	0	1	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2018-2021	2.0	1.0	3.0	7.0	7.0	5.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	4.0	Denton	Free text responses have been removed to protect participant privacy	7.0	1.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			No																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	2.0	1.0	3.0	7.0	4.0	5.0	7.0	7.0	7.0						The film	Free text responses have been removed to protect participant privacy	0	0	0	0	0	1	0	1	1	18 - 21	Female	No	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Information in country of residence file		Some college	1.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The Newsies Live movie	2017 - 2019	1.0	1.0	0.0	1.0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0		0.0	0.0	0.0	0.0	1.0	Yes	Free text responses have been removed to protect participant privacy	0	0	0	1	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2017-2020	4.0	5.0	7.0	7.0	1.0	2.0	3.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			2.0	7.0	4.0	3.0	1.0	7.0	7.0	7.0	7.0	7.0	5.0	7.0	7.0	Free text responses have been removed to protect participant privacy		Sometimes	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0	2.0	5.0	4.0	3.0	7.0	7.0	7.0	7.0	7.0			Yes	Free text responses have been removed to protect participant privacy		The stage production		0	0	0	0	1	1	1	1	0	18 - 21	Female	No	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Information in country of residence file		High School Graduate/GED	0.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The musical (Broadway or Tour)	2015 - 2016	1.0	1.0	1.0	1.0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	Free text responses have been removed to protect participant privacy	1.0	0.0	0.0	0.0	0.0	Yes	Free text responses have been removed to protect participant privacy	0	0	0	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2015-2020	3.0	7.0	1.0	7.0	7.0	5.0	2.0	7.0	7.0	4.0	7.0	7.0	7.0	7.0			7.0	2.0	3.0	4.0	7.0	7.0	7.0	5.0	7.0	7.0	7.0	7.0	1.0	Free text responses have been removed to protect participant privacy	David Jacobs / Jack Kelly / Katherine Plumber Pulitzer	Yes	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0	7.0	7.0	2.0	5.0	7.0	4.0	7.0	3.0	7.0			Yes	Free text responses have been removed to protect participant privacy		I enjoy them both equally		0	0	0	0	1	0	0	0	1	18 - 21	Nonbinary		0.0	0.0	0.0	0.0	0.0	1.0	0.0	Information in country of residence file	Information in states of residence file	Some college	0.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The original Broadway cast soundtrack	2015 - 2016	1.0	1.0	0.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0		0.0	0.0	0.0	0.0	1.0	Yes	Free text responses have been removed to protect participant privacy	0	0	0	1	1	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2016-2021	7.0	5.0	1.0	7.0	7.0	4.0	2.0	7.0	7.0	7.0	7.0	3.0	7.0	7.0			1.0	2.0	4.0	7.0	7.0	7.0	5.0	3.0	7.0	7.0	7.0	7.0	7.0			Sometimes	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		1.0	4.0	5.0	3.0	7.0	7.0	7.0	7.0	2.0	7.0			Yes			I enjoy them both equally		0	0	0	0	1	1	1	1	0	22 - 25	Female	No	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Information in country of residence file		Bachelor's Degree	0.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The Newsies Live movie	2017 - 2019	1.0	1.0	1.0	0.0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0		0.0	0.0	0.0	1.0	1.0	No		0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2017-2020	3.0	7.0	1.0	7.0	4.0	5.0	2.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			7.0	1.0	7.0	2.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			No																	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		1.0	2.0	3.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			Yes	Free text responses have been removed to protect participant privacy		The stage production		0	0	0	0	1	1	0	1	0	18 - 21	Female	No	0.0	0.0	0.0	1.0	0.0	1.0	0.0	Information in country of residence file	Information in states of residence file	High School Graduate/GED	1.0	0.0	1.0	0.0
2021-05-21	I am over the age of 18 and I consent to participate	The Newsies Live movie	2017 - 2019	0.0	1.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	Free text responses have been removed to protect participant privacy	0.0	1.0	0.0	0.0	0.0	Yes	Free text responses have been removed to protect participant privacy	0	0	0	1	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2018-2021	1.0	4.0	2.0	5.0	7.0	7.0	3.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			4.0	1.0	2.0	3.0	7.0	7.0	5.0	7.0	7.0	7.0	7.0	7.0	7.0			No																	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Free text responses have been removed to protect participant privacy	1.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0			Yes	Free text responses have been removed to protect participant privacy	Free text responses have been removed to protect participant privacy	I have only seen the stage show		1	0	0	0	0	0	0	0	0	18 - 21	Female	No	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Information in country of residence file		Some college	0.0	0.0	1.0	0.0
